1,2008,97976,1,1,0,0
2,2008,97976,2,1,0,0
3,2008,0,1,1,1,0
4,2008,19815,2,2,0,0
5,2008,19815,2,2,0,0
6,2008,73757,1,1,0,0
7,2008,73757,1,1,0,0
8,2008,73757,2,1,0,0
9,2008,20916,2,1,0,0
10,2008,44805,1,2,0,0
11,2008,44805,2,2,0,0
12,2008,90270,1,1,0,0
13,2008,90270,2,1,0,0
14,2008,55923,1,2,0,0
15,2008,55923,2,2,0,0
16,2008,55373,2,2,0,0
17,2008,27962,1,1,0,0
18,2008,27962,2,1,0,0
19,2008,22127,1,1,0,0
20,2008,22127,2,1,0,0
21,2008,10238,2,1,0,0
22,2008,10128,1,2,0,0
23,2008,10128,2,2,0,0
24,2008,176000,1,1,0,0
25,2008,176000,2,1,0,0
26,2008,84215,1,1,0,0
27,2008,84215,2,1,0,0
28,2008,29943,2,1,0,0
29,2008,29943,1,1,0,0
30,2008,17173,1,1,0,0
31,2008,93242,2,2,0,0
32,2008,71555,1,2,0,0
33,2008,24219,1,1,0,0
34,2008,24219,1,1,0,0
35,2008,110000,2,1,0,0
36,2008,110000,1,1,0,0
37,2008,92835,2,1,0,0
38,2008,92835,1,1,0,0
39,2008,27742,2,1,0,0
40,2008,78161,1,1,0,0
41,2008,78161,2,1,0,0
42,2008,229000,1,1,0,0
43,2008,229000,2,1,0,0
44,2008,12693,1,2,0,0
45,2008,12693,1,2,0,0
46,2008,424000,1,1,0,0
47,2008,424000,2,1,0,0
48,2008,46346,1,1,0,0
49,2008,46346,1,1,0,0
50,2008,46346,2,1,0,0
51,2008,46346,1,1,0,0
52,2008,13056,2,1,0,0
53,2008,31925,2,1,0,0
54,2008,31925,1,1,0,0
55,2008,31925,2,1,0,0
56,2008,63960,1,1,0,0
57,2008,63960,1,1,0,0
58,2008,88619,2,5,0,0
59,2008,88619,1,5,0,0
60,2008,42933,2,1,0,0
61,2008,42933,2,1,0,0
62,2008,42933,2,1,0,0
63,2008,18164,2,2,0,0
64,2008,18164,1,2,0,0
65,2008,121000,2,1,0,0
66,2008,121000,1,1,0,0
67,2008,121000,1,1,0,0
68,2008,64444,1,2,0,0
69,2008,64444,1,2,0,0
70,2008,75959,1,1,0,0
71,2008,75959,2,1,0,0
72,2008,13320,1,1,0,0
73,2008,28402,2,1,0,0
74,2008,108000,2,1,0,0
75,2008,99077,1,1,0,0
76,2008,99077,2,1,0,0
77,2008,20916,2,8,0,0
78,2008,46016,1,2,0,0
79,2008,48438,2,1,0,0
80,2008,57244,1,8,0,0
81,2008,57244,1,8,0,0
82,2008,8366.5,2,2,0,0
83,2008,8366.5,1,2,0,0
84,2008,89059,1,1,0,0
85,2008,89059,2,1,0,0
86,2008,115000,1,1,0,0
87,2008,115000,2,1,0,0
88,2008,297000,2,1,0,0
89,2008,297000,1,1,0,0
90,2008,106000,1,1,0,0
91,2008,106000,2,1,0,0
92,2008,33026,1,2,0,0
93,2008,133000,1,1,0,0
94,2008,133000,1,1,0,0
95,2008,133000,1,1,0,0
96,2008,133000,2,1,0,0
97,2008,108000,2,1,0,0
98,2008,108000,1,1,0,0
99,2008,0,1,2,0,0
100,2008,55109,1,1,0,0
101,2008,49538,1,1,0,0
102,2008,7595.9,2,2,0,0
103,2008,7078.5,2,1,0,0
104,2008,20036,1,1,0,0
105,2008,20036,2,1,0,0
106,2008,20036,2,1,0,0
107,2008,1431.1,2,2,0,0
108,2008,26861,1,1,0,0
109,2008,26861,2,1,0,0
110,2008,26861,1,1,0,0
111,2008,79372,2,1,0,0
112,2008,20146,2,2,0,0
113,2008,20146,2,2,0,0
114,2008,89389,1,2,0,0
115,2008,89389,2,2,0,0
116,2008,110000,2,1,0,0
117,2008,110000,1,1,0,0
118,2008,41282,1,1,0,0
119,2008,41282,2,1,0,0
120,2008,55043,1,1,0,0
121,2008,161000,1,2,0,0
122,2008,161000,2,2,0,0
123,2008,59336,1,1,0,0
124,2008,59336,2,1,0,0
125,2008,135000,1,1,0,0
126,2008,135000,2,1,0,0
127,2008,27521,1,2,0,0
128,2008,60547,1,1,0,0
129,2008,60547,1,1,0,0
130,2008,89169,1,2,0,0
131,2008,61648,1,2,0,0
132,2008,61648,2,2,0,0
133,2008,101000,2,1,0,0
134,2008,37209,1,1,0,0
135,2008,37209,2,1,0,0
136,2008,38530,1,1,0,0
137,2008,38530,2,1,0,0
138,2008,66051,2,1,0,0
139,2008,66051,1,1,0,0
140,2008,7155.5,2,2,0,0
141,2008,71555,1,1,0,0
142,2008,71555,2,1,0,0
143,2008,53942,2,2,0,0
144,2008,89841,1,1,0,0
145,2008,89841,2,1,0,0
146,2008,89841,1,1,0,0
147,2008,44034,1,1,0,0
148,2008,1761.4,1,1,0,0
149,2008,1761.4,1,1,0,0
150,2008,119000,2,2,0,0
151,2008,17393,2,1,0,0
152,2008,29063,1,1,0,0
153,2008,53391,1,1,0,0
154,2008,53391,2,1,0,0
155,2008,14751,1,1,0,0
156,2008,22237,1,1,0,0
157,2008,66051,2,1,0,0
158,2008,40732,1,1,0,0
159,2008,40732,2,1,0,0
160,2008,67372,2,1,0,0
161,2008,67372,1,1,0,0
162,2008,101000,2,1,0,0
163,2008,126000,1,1,0,0
164,2008,126000,2,1,0,0
165,2008,73207,1,1,0,0
166,2008,95114,1,1,0,0
167,2008,95114,2,1,0,0
168,2008,95114,1,1,0,0
169,2008,73537,1,1,0,0
170,2008,73537,2,1,0,0
171,2008,32695,1,1,0,0
172,2008,32695,2,3,0,0
173,2008,95114,1,1,0,0
174,2008,95114,2,1,0,0
175,2008,94563,1,1,0,0
176,2008,214000,2,1,0,0
177,2008,116000,2,1,0,0
178,2008,17944,2,1,0,0
179,2008,29173,1,1,0,0
180,2008,29173,2,1,0,0
181,2008,29173,1,1,0,0
182,2008,87188,1,4,0,0
183,2008,87188,2,4,0,0
184,2008,1.00E+05,1,1,0,0
185,2008,1.00E+05,1,1,0,0
186,2008,1.00E+05,1,1,0,0
187,2008,1.00E+05,2,1,0,0
188,2008,29723,2,1,0,0
189,2008,59446,1,9,0,0
190,2008,59446,1,2,0,0
191,2008,32145,1,2,0,0
192,2008,32145,2,2,0,0
193,2008,32145,1,2,0,0
194,2008,55703,2,1,0,0
195,2008,55703,2,1,0,0
196,2008,33026,2,1,0,0
197,2008,88068,1,1,0,0
198,2008,88068,2,1,0,0
199,2008,13210,2,1,0,0
200,2008,63849,1,1,0,0
201,2008,59997,1,1,0,0
202,2008,21026,1,1,0,0
203,2008,21026,2,1,0,0
204,2008,77280,2,1,0,0
205,2008,92692,1,2,0,0
206,2008,92692,2,7,4,0
207,2008,92692,1,2,0,0
208,2008,26420,2,2,0,0
209,2008,98857,2,1,0,0
210,2008,98857,1,1,0,0
211,2008,98857,2,1,0,0
212,2008,98857,2,1,0,0
213,2008,55043,1,1,0,0
214,2008,55043,2,1,0,0
215,2008,55043,1,1,0,0
216,2008,55043,2,1,0,0
217,2008,76399,1,2,0,0
218,2008,24219,1,1,0,0
219,2008,24219,2,1,0,0
220,2008,82674,1,1,0,0
221,2008,82674,1,1,0,0
222,2008,82564,2,1,0,0
223,2008,66932,1,1,0,0
224,2008,66932,1,1,0,0
225,2008,66932,2,1,0,0
226,2008,72656,1,2,0,0
227,2008,15962,2,2,0,0
228,2008,15962,1,2,0,0
229,2008,402000,1,1,0,0
230,2008,65831,2,1,0,0
231,2008,65831,1,1,0,0
232,2008,17614,1,1,0,0
233,2008,17614,2,1,0,0
234,2008,5614.4,1,2,0,0
235,2008,5614.4,2,2,0,0
236,2008,42053,2,1,0,0
237,2008,134000,1,1,0,0
238,2008,134000,2,1,0,0
239,2008,2862.2,2,2,0,0
240,2008,67152,2,1,0,0
241,2008,67152,1,1,0,0
242,2008,29723,1,2,0,0
243,2008,8586.7,2,2,0,0
244,2008,18054,2,2,0,0
245,2008,51960,1,1,0,0
246,2008,135000,1,1,0,0
247,2008,135000,2,1,0,0
248,2008,84766,2,1,0,0
249,2008,85867,2,1,0,0
250,2008,85867,1,1,0,0
251,2008,23338,1,1,0,0
252,2008,90358,1,1,0,0
253,2008,90358,2,1,0,0
254,2008,45025,1,2,0,0
255,2008,48878,2,3,0,0
256,2008,48878,2,3,0,0
257,2008,48878,1,3,0,0
258,2008,48878,1,1,0,0
259,2008,81463,1,8,0,0
260,2008,81463,1,8,0,0
261,2008,81463,2,8,0,0
262,2008,120000,1,1,1,0
263,2008,120000,1,1,1,0
264,2008,160000,2,1,0,0
265,2008,160000,1,1,0,0
266,2008,50529,1,8,0,0
267,2008,104000,1,1,0,0
268,2008,104000,2,8,0,0
269,2008,65501,1,8,0,0
270,2008,65501,2,8,0,0
271,2008,449000,1,1,0,0
272,2008,449000,2,1,0,0
273,2008,39631,2,1,0,0
274,2008,26861,2,1,0,0
275,2008,26861,1,1,0,0
276,2008,105000,2,1,0,0
277,2008,105000,1,1,0,0
278,2008,88509,1,3,0,0
279,2008,88509,2,1,0,0
280,2008,101000,1,8,0,0
281,2008,101000,2,8,0,0
282,2008,15962,1,3,0,0
283,2008,128000,2,1,0,0
284,2008,128000,1,1,0,0
285,2008,77.06,2,7,1,0
286,2008,19485,2,1,0,0
287,2008,28622,1,1,0,0
288,2008,28622,2,1,0,0
289,2008,88068,2,1,0,0
290,2008,88068,1,1,0,0
291,2008,88068,1,1,0,0
292,2008,88068,1,1,0,0
293,2008,11999,2,1,0,0
294,2008,154000,1,1,0,0
295,2008,154000,1,1,0,0
296,2008,55043,1,1,1,0
297,2008,55043,2,1,1,0
298,2008,68253,2,8,0,0
299,2008,110000,1,1,0,0
300,2008,110000,2,1,0,0
301,2008,110000,2,1,0,0
302,2008,110000,2,1,0,0
303,2008,110000,2,1,0,0
304,2008,74968,1,1,0,0
305,2008,74968,2,1,0,0
306,2008,109000,2,1,0,0
307,2008,109000,1,1,0,0
308,2008,159000,1,1,0,0
309,2008,159000,2,8,0,0
310,2008,159000,2,1,0,0
311,2008,159000,1,1,0,0
312,2008,159000,1,1,0,0
313,2008,60789,2,1,4,0
314,2008,93573,1,1,1,0
315,2008,93573,2,1,1,0
316,2008,13265,2,1,0,0
317,2008,13265,2,7,1,0
318,2008,13265,1,1,1,0
319,2008,58235,2,3,0,0
320,2008,58235,1,3,0,0
321,2008,58235,1,3,0,0
322,2008,58235,1,3,0,0
323,2008,109000,1,1,0,0
324,2008,109000,2,1,0,0
325,2008,77830,1,1,0,0
326,2008,77830,2,1,0,0
327,2008,63299,2,1,0,0
328,2008,63299,1,1,0,0
329,2008,134000,2,1,0,0
330,2008,64070,1,1,0,0
331,2008,64070,2,1,0,0
332,2008,3742.9,2,1,0,0
333,2008,24648,1,1,1,0
334,2008,24648,2,1,1,0
335,2008,24648,2,1,1,0
336,2008,24648,2,1,1,0
337,2008,68693,2,1,0,0
338,2008,68693,1,1,0,0
339,2008,91371,2,1,0,0
340,2008,91371,1,1,0,0
341,2008,24329,1,1,0,0
342,2008,54052,1,1,1,0
343,2008,54052,2,1,1,0
344,2008,55.043,2,1,1,0
345,2008,179000,1,2,0,0
346,2008,179000,2,2,0,0
347,2008,111000,2,1,0,0
348,2008,111000,2,1,0,0
349,2008,182000,1,1,0,0
350,2008,182000,2,1,0,0
351,2008,15412,2,1,0,0
352,2008,132000,1,1,0,0
353,2008,132000,2,1,0,0
354,2008,83665,1,1,0,0
355,2008,83665,2,1,0,0
356,2008,80362,1,1,0,0
357,2008,80362,2,1,0,0
358,2008,63409,1,1,0,0
359,2008,51982,1,1,0,0
360,2008,110000,2,1,0,0
361,2008,80362,1,6,0,0
