1,2000,59323,1,1,0,0
2,2000,59323,2,1,0,0
3,2000,41292,2,1,0,0
4,2000,41292,1,1,0,0
5,2000,154000,1,1,0,0
6,2000,154000,2,1,0,0
7,2000,19820,2,1,0,0
8,2000,19820,1,1,0,0
9,2000,19820,2,1,0,0
10,2000,77079,2,1,0,0
11,2000,77079,1,1,0,0
12,2000,87952,1,1,1,0
13,2000,87952,1,1,1,0
14,2000,87952,1,1,1,0
15,2000,87952,2,1,0,0
16,2000,87952,2,1,0,0
17,2000,10874,2,1,0,0
18,2000,58360,1,2,0,0
19,2000,191000,2,1,0,0
20,2000,191000,1,1,0,0
21,2000,43329,1,1,0,0
22,2000,60562,1,1,0,0
23,2000,27535,2,1,0,0
24,2000,97725,1,1,0,0
25,2000,66067,2,1,0,0
26,2000,66067,1,1,0,0
27,2000,0,2,2,0,0
28,2000,86714,2,1,0,0
29,2000,688.2,2,1,0,0
30,2000,107000,2,2,0,0
31,2000,107000,1,2,0,0
32,2000,107000,2,2,0,0
33,2000,45449,1,1,2,0
34,2000,45449,2,1,1,0
35,2000,75427,2,1,0,0
36,2000,75427,1,1,0,0
37,2000,20233,2,1,0,0
38,2000,75592,1,1,0,0
39,2000,75592,2,1,0,0
40,2000,102000,1,1,1,0
41,2000,102000,2,1,1,0
42,2000,39228,1,1,0,0
43,2000,39228,2,1,0,0
44,2000,63728,2,1,1,0
45,2000,63728,2,1,1,0
46,2000,63728,2,1,1,0
47,2000,63728,1,1,1,0
48,2000,63728,1,1,1,0
49,2000,37438,1,1,0,0
50,2000,64829,1,1,0,0
51,2000,64829,2,1,0,0
52,2000,82584,2,6,0,0
53,2000,82584,1,1,0,0
54,2000,82584,1,1,0,0
55,2000,55056,1,1,0,0
56,2000,55056,2,1,0,0
57,2000,44596,1,1,0,0
58,2000,44596,2,1,0,0
59,2000,34410,1,1,0,0
60,2000,202000,1,1,0,0
61,2000,202000,1,1,0,0
62,2000,202000,1,1,0,0
63,2000,512000,1,1,0,0
64,2000,81896,1,1,0,0
65,2000,81896,1,1,0,0
66,2000,52303,1,1,0,0
67,2000,52303,2,1,0,0
68,2000,52303,1,1,0,0
69,2000,26427,1,1,0,0
70,2000,65104,1,1,0,0
71,2000,65104,1,1,0,0
72,2000,65104,1,1,0,0
73,2000,65104,1,1,0,0
74,2000,6193.8,1,2,0,0
75,2000,6193.8,1,2,0,0
76,2000,6193.8,1,2,0,0
77,2000,96348,1,1,0,0
78,2000,96348,1,1,0,0
79,2000,445000,2,1,0,0
80,2000,47761,2,1,0,0
81,2000,116000,1,1,0,0
82,2000,116000,2,1,0,0
83,2000,121000,1,1,0,0
84,2000,48174,2,7,4,0
85,2000,27528,1,7,4,0
86,2000,37163,2,1,0,0
87,2000,42669,2,1,0,0
88,2000,76803,1,1,0,0
89,2000,76803,2,1,0,0
90,2000,29593,1,1,0,0
91,2000,12388,2,1,0,0
92,2000,23537,1,1,0,0
93,2000,23537,2,1,0,0
94,2000,23537,1,1,0,0
95,2000,28905,2,2,0,0
96,2000,76404,1,1,0,0
97,2000,76404,2,1,0,0
98,2000,68270,1,1,0,0
99,2000,68270,2,1,0,0
100,2000,23674,1,1,0,0
101,2000,9634.8,2,1,0,0
102,2000,67994,1,1,0,0
103,2000,67994,2,1,0,0
104,2000,37025,2,1,0,0
105,2000,37025,1,1,0,0
106,2000,97725,1,1,0,0
107,2000,79832,1,1,0,0
108,2000,79832,2,1,0,0
109,2000,16104,2,1,0,0
110,2000,325000,2,1,1,0
111,2000,325000,1,1,1,0
112,2000,35043,1,1,0,0
113,2000,55056,1,1,0,0
114,2000,92219,1,1,0,0
115,2000,92219,1,1,0,0
116,2000,16517,2,1,0,0
117,2000,43632,1,1,0,0
118,2000,43632,2,1,0,0
119,2000,84236,2,1,0,0
120,2000,84236,1,1,0,0
121,2000,111000,1,1,0,0
122,2000,111000,2,1,0,0
123,2000,124000,1,1,0,0
124,2000,110000,1,1,0,0
125,2000,110000,1,1,0,0
126,2000,196000,1,1,0,0
